descricao,fipeid_marca,,fipeid_modelo,tipoveiculo
MERCEDES-BENZ,109,ACCELO 817 4X2 2P (DIESEL)(E6),10261,2
MERCEDES-BENZ,109,ACCELO 917 4X2 2P (DIESEL) (E6),11395,2
MERCEDES-BENZ,109,ACTROS 2045 LS 4X2 2P (DIESEL)(E6),10432,2
MERCEDES-BENZ,109,ACTROS 2045 MP5 LS 4X2 2P (DIESEL)(E5),9126,2
MERCEDES-BENZ,109,ACTROS 2045 S 4X2 2P (DIESEL)(E6),11396,2
MERCEDES-BENZ,109,ACTROS 2548 LS 6X2 2P (DIESEL)(E6),10433,2
MERCEDES-BENZ,109,ACTROS 2548 MP5 LS 6X2 2P (DIESEL)(E5),9127,2
MERCEDES-BENZ,109,ACTROS 2548 S 6X2 2P (DIESEL)(E6),11397,2
MERCEDES-BENZ,109,ACTROS 2553 LS 6X2 2P (DIESEL)(E6),10434,2
MERCEDES-BENZ,109,ACTROS 2553 MP5 LS 6X2 2P (DIESEL)(E5),9128,2
MERCEDES-BENZ,109,ACTROS 2553 S 6X2 2P (DIESEL)(E6),11310,2
MERCEDES-BENZ,109,ACTROS 2648 MP5 LS 6X4 (DIESEL)(E5),9129,2
MERCEDES-BENZ,109,ACTROS 2648 MP5 S 6X4 2P (DIESEL)(E5),9221,2
MERCEDES-BENZ,109,ACTROS 2651 LS 6X4 (DIESEL)(E6),10435,2
MERCEDES-BENZ,109,ACTROS 2651 MP5 LS 6X4 2P (DIESEL)(E5),9130,2
MERCEDES-BENZ,109,ACTROS 2651 MP5 S 6X4 2P (DIESEL)(E5),9131,2
MERCEDES-BENZ,109,ACTROS 2651 S 6X4 2P (DIESEL)(E6),10436,2
MERCEDES-BENZ,109,ACTROS 2653 LS 6X4 (DIESEL)(E6),10437,2
MERCEDES-BENZ,109,ACTROS 2653 MP5 LS 6X4 2P (DIESEL)(E5),9132,2
MERCEDES-BENZ,109,ACTROS 2653 MP5 S 6X4 2P (DIESEL)(E5),9222,2
MERCEDES-BENZ,109,ACTROS 2653 S 6X4 2P (DIESEL)(E6),10438,2
MERCEDES-BENZ,109,AROCS 3351 6X4 (DIESEL)(E6),10439,2
MERCEDES-BENZ,109,AROCS 3351K 6X4 (DIESEL)(E6),10262,2
MERCEDES-BENZ,109,AROCS 3351S 6X4 (DIESEL)(E6),10263,2
MERCEDES-BENZ,109,AROCS 3353S 6X4 (DIESEL)(E6),11007,2
MERCEDES-BENZ,109,AROCS 4051 8X4 (DIESEL)(E6),11365,2
MERCEDES-BENZ,109,AROCS 4151K 6X4 (DIESEL)(E6),10264,2
MERCEDES-BENZ,109,AROCS 4851 8X4 (DIESEL)(E6),10440,2
MERCEDES-BENZ,109,AROCS 4851 K 8X4 (DIESEL)(E5),9674,2
MERCEDES-BENZ,109,ATEGO 1419 4X2 2P (DIESEL)(E6),10265,2
MERCEDES-BENZ,109,ATEGO 1719 4X2 2P (DIESEL)(E6),10266,2
MERCEDES-BENZ,109,ATEGO 1726 4X2 2P (DIESEL)(E6),10267,2
MERCEDES-BENZ,109,ATEGO 1730 2P (DIESEL)(E5),9315,2
MERCEDES-BENZ,109,ATEGO 1733 4X2 2P (DIESEL)(E6),10850,2
MERCEDES-BENZ,109,ATEGO 1933 LS 4X2 2P (DIESEL)(E6),11160,2
MERCEDES-BENZ,109,ATEGO 2429 6X2 2P (DIESEL)(E6),10268,2
MERCEDES-BENZ,109,ATEGO 2433 6X2 2P (DIESEL)(E6),10269,2
MERCEDES-BENZ,109,ATEGO 2730 6X4 2P (DIESEL)(E6),10270,2
MERCEDES-BENZ,109,ATEGO 2730B 6X4 2P (DIESEL)(E6),10271,2
MERCEDES-BENZ,109,ATEGO 2730K 6X4 2P (DIESEL)(E6),10272,2
MERCEDES-BENZ,109,ATEGO 3033 8X2 2P (DIESEL)(E6),10273,2
MERCEDES-BENZ,109,ATEGO 3133 6X4 2P (DIESEL)(E6),11161,2
MERCEDES-BENZ,109,ATEGO 3330 8X4 2P (DIESEL)(E5),10116,2
MERCEDES-BENZ,109,ATEGO 3330 8X4 2P (DIESEL)(E6),10274,2
MERCEDES-BENZ,109,ATEGO 3330 B 8X4 2P (DIESEL)(E5),10117,2
MERCEDES-BENZ,109,ATEGO 3330B 8X4 2P (DIESEL)(E6),10275,2
MERCEDES-BENZ,109,ATEGO 3330 K 8X4 2P (DIESEL)(E5),10118,2
MERCEDES-BENZ,109,ATEGO 3330K 8X4 2P (DIESEL)(E6),10276,2
MERCEDES-BENZ,109,AXOR 2036 S/LS 2P (DIESEL) (E5),5773,2
MERCEDES-BENZ,109,AXOR 2041 S/LS 2P (DIESEL) (E5),5774,2
MERCEDES-BENZ,109,AXOR 2541 S/LS 6X2 2P (DIESEL) (E5),5764,2
MERCEDES-BENZ,109,AXOR 3131 B 6X4 2P (DIESEL)(E5),10771,2
MERCEDES-BENZ,39,C-180 CGI EXC. 1.6/1.6 FLEX TB 16V AUT.,6929,0
MERCEDES-BENZ,39,C-200 1.5 TB 16V 183CV AUT. (HÍBRIDO),9966,0
MERCEDES-BENZ,39,C-200 AMG LINE EQ BOOST 1.5 TB (HIB.),10134,0
MERCEDES-BENZ,39,C-300 AMG LINE 2.0 TB AUT. (HÍBRIDO),9967,0
MERCEDES-BENZ,39,C-350 SPORTCOUPÉ 3.5 24V 272CV,3893,0
MERCEDES-BENZ,39,C-63 AMG S E PERF. F1 ED. AUT.(HÍBRIDO),11174,0
MERCEDES-BENZ,39,C-63 AMG S E PERFORMANCE AUT.(HÍBRIDO),11175,0
MERCEDES-BENZ,39,C-63 S AMG 4.0 V8 BI-TURBO AUT.,7309,0
MERCEDES-BENZ,39,C-63 S COUPE AMG 4.0 V8 BI-TURBO AUT.,7837,0
MERCEDES-BENZ,39,CL-65 AMG 6.0 V12 AUT.,9679,0
MERCEDES-BENZ,39,CLA-200 AMG LINE 1.3 TB 16V AUT. (HÍB.),11122,0
MERCEDES-BENZ,39,CLA-200 FIRST EDITION 1.6 TB 16V AUT.,6699,0
MERCEDES-BENZ,39,CLA-200 PROGRESSIVE 1.3 TB 16V AUT.(HÍB),11177,0
MERCEDES-BENZ,39,CLA-35 AMG 4MATIC 2.0 TB AUT.,9139,0
MERCEDES-BENZ,39,CLA-35 AMG 4MATIC 2.0 TB AUT. (HÍBRIDO),11042,0
MERCEDES-BENZ,39,CLA-45 S AMG 4MATIC CGI 2.0 TB AUT.,9167,0
MERCEDES-BENZ,39,CLASSE A45 AMG 4MATIC 2.0 TURBO AUT.,6698,0
MERCEDES-BENZ,39,CLS-450 3.0 TB 4MATIC (HÍB.),9977,0
MERCEDES-BENZ,39,CLS-450 3.0 TB 4MATIC SPORT (HÍBRIDO),9978,0
MERCEDES-BENZ,39,CLS-53 AMG 3.0 TB 4MATIC+ (HÍBRIDO),9979,0
MERCEDES-BENZ,39,E-190,1596,0
MERCEDES-BENZ,39,E-300 AMG LINE 2.0 TB 258CV AUT.,9551,0
MERCEDES-BENZ,39,E-300 AVANTGARDE SPORT 2.0 TB 258CV AUT.,9289,0
MERCEDES-BENZ,39,E-300 EXCLUSIVE 2.0 TB 258CV AUT. (HÍB.),11071,0
MERCEDES-BENZ,39,E-320,1604,0
MERCEDES-BENZ,39,E-53 AMG 3.0 TB 24V 4MATIC+ AUT. (HÍB.),10001,0
MERCEDES-BENZ,39,E-63 S AMG 4MATIC FINAL ED. 4.0 V8 612CV,9644,0
MERCEDES-BENZ,39,EQA 250 AMG LINE (ELÉTRICO),11220,0
MERCEDES-BENZ,39,EQA 250 (ELÉTRICO),10163,0
MERCEDES-BENZ,39,EQB 250 (ELÉTRICO),10164,0
MERCEDES-BENZ,39,EQB 350 4MATIC AMG LINE (ELÉTRICO),11221,0
MERCEDES-BENZ,39,EQB 350 (ELÉTRICO),11074,0
MERCEDES-BENZ,39,EQC 400 4MATIC 408CV (ELÉTRICO),9196,0
MERCEDES-BENZ,39,EQC 400 4MATIC AMG LINE (ELÉTRICO),9830,0
MERCEDES-BENZ,39,EQE 300 AMG LINE (ELÉTRICO),11222,0
MERCEDES-BENZ,39,EQE 300 EDITION ONE (ELÉTRICO),10165,0
MERCEDES-BENZ,39,EQE 300 SUV AMG LINE (ELÉTRICO),10879,0
MERCEDES-BENZ,39,EQE 350+ SUV AMG LINE (ELÉTRICO),11185,0
MERCEDES-BENZ,39,EQE 53 SUV AMG 4MATIC+ (ELÉTRICO),10987,0
MERCEDES-BENZ,39,EQS 450 SUV 4MATIC ( ELÉTRICO),11186,0
MERCEDES-BENZ,39,EQS 450+ SUV AMG LINE ( ELÉTRICO),11187,0
MERCEDES-BENZ,39,EQS 53 AMG 4MATIC+ ( ELÉTRICO),10002,0
MERCEDES-BENZ,39,ESPRINTER 320 FURGÃO S. E.L (ELÉTRICO),11319,0
MERCEDES-BENZ,39,ESPRINTER 320 FURGÃO S. LONGA (ELÉTRICO),11320,0
MERCEDES-BENZ,39,ESPRINTER 420 CHASSI LONGO (ELÉTRICO),11321,0
MERCEDES-BENZ,39,ESPRINTER 420 FURGÃO LONGA (ELÉTRICO),11323,0
MERCEDES-BENZ,39,ESPRINTER 420 FUR. VID. EX.LONGA (ELÉT.),11322,0
MERCEDES-BENZ,39,G-63 AMG 4M 4.0 BI-TB MAGNO EDITION AUT.,9471,0
MERCEDES-BENZ,39,G-63 AMG 4M 4.0 V8 BI-TB AUT. (HÍB.),11342,0
MERCEDES-BENZ,39,GLA 200 AMG LINE 1.3 16V TB AUT.,9329,0
MERCEDES-BENZ,39,GLA 200 AMG LINE 1.3 16V TB AUT.(HÍB.),10882,0
MERCEDES-BENZ,39,GLA 200 PROGRESSIVE 1.3 TB 16V AUT.(HÍB),11129,0
MERCEDES-BENZ,39,GLA 200 VIS. BLACK ED. 1.6 TB 16V AUT.,7041,0
MERCEDES-BENZ,39,GLA 250 SPORT 2.0 TB 16V 4X2 211CV AUT.,7195,0
MERCEDES-BENZ,39,GLA 35 AMG 4MATIC 2.0 TURBO AUT.,9762,0
MERCEDES-BENZ,39,GLA 35 AMG 4MATIC 2.0 TURBO AUT. (HÍB.),10988,0
MERCEDES-BENZ,39,GLB 200 ADVANCE 1.3 TB 16V AUT.,9350,0
MERCEDES-BENZ,39,GLB 200 LAUNCH EDITION 1.3 TB 16V AUT.,9214,0
MERCEDES-BENZ,39,GLB 200 PROGRESSIVE 1.3 TB 16V AUT.,9351,0
MERCEDES-BENZ,39,GLB 200 PROGRESSIVE 1.3 TB 16V AUT.(HÍB),10971,0
MERCEDES-BENZ,39,GLB 220 4M AMG LINE 2.0 TB AUT. (HÍB.),11189,0
MERCEDES-BENZ,39,GLB 220 4M PROGRESSIVE 2.0 TB AUT. (HÍB),11190,0
MERCEDES-BENZ,39,GLB 35 AMG 4MATIC 2.0 TURBO AUT.,9793,0
MERCEDES-BENZ,39,GLB 35 AMG 4MATIC 2.0 TURBO AUT. (HÍB.),10972,0
MERCEDES-BENZ,39,GLC 220D 2.0 TB 4M ENDURO DIESEL,9615,0
MERCEDES-BENZ,39,GLC 220D 2.0 TB 4M OFF-ROAD DIESEL,9616,0
MERCEDES-BENZ,39,GLC-300 4MATIC 2.0 TB AUT. (HÍB),10973,0
MERCEDES-BENZ,39,GLC-300 AMG L. COU. 4M 2.0 TB AUT. (HÍB),10952,0
MERCEDES-BENZ,39,GLC-300 AMG LINE 4MATIC 2.0 TB AUT (HÍB),11224,0
MERCEDES-BENZ,39,GLC-300 AMG LINE COUPE 4M 2.0 TB AUT.,9721,0
MERCEDES-BENZ,39,GLC-43 AMG 4MATIC 2.0 TURBO AUT. (HÍB).,11191,0
MERCEDES-BENZ,39,GLC-43 AMG 4M COUPE 2.0 TURBO AUT.(HÍB).,11102,0
MERCEDES-BENZ,39,GLC-43 AMG COUPE 3.0 V6 BI-TB AUT.,9660,0
MERCEDES-BENZ,39,GLC-63 S AMG E PERF. COUPE 2.0 AUT (HÍB),11295,0
MERCEDES-BENZ,39,GLE-400 3.0 TB 4MATIC COUPE DIESEL AUT.,9251,0
MERCEDES-BENZ,39,GLE-400 3.0 TB 4MATIC DIESEL AUT.,9056,0
MERCEDES-BENZ,39,GLE-400 COUPE HIGH. 4MATIC 3.0 V6 AUT.,7803,0
MERCEDES-BENZ,39,GLE-450 4MATIC 3.0 V6 DIESEL (HÍB),10923,0
MERCEDES-BENZ,39,GLE-450 COUPE 3.0 4MATIC DIESEL (HÍB),11018,0
MERCEDES-BENZ,39,GLE-53 AMG 3.0 TB 4MATIC+ (HÍBRIDO),10009,0
MERCEDES-BENZ,39,GLE-63 S AMG 4M+ COUPÉ 4.0 AUT,9330,0
MERCEDES-BENZ,39,GLS 450 4M 3.0 BI-TB AUT. (HÍBRIDO),10010,0
MERCEDES-BENZ,39,GT 43 AMG 3.0 BI-TURBO AUT. (HÍBRIDO),10011,0
MERCEDES-BENZ,39,GT 63 S AMG 4.0 V8 BI-TURBO,9332,0
MERCEDES-BENZ,39,GT 63 S AMG E PERFORMANCE AUT. (HÍB.),11324,0
MERCEDES-BENZ,39,GT AMG BLACK SERIES 4.0 V8 BI-TURBO,9740,0
MERCEDES-BENZ,39,GT C ROADSTER AMG 4.0 V8 BI-TURBO,9333,0
MERCEDES-BENZ,39,ML-350 3.0 V6 4X4 DIESEL,5035,0
MERCEDES-BENZ,39,ML-350 3.5 4X4,1623,0
MERCEDES-BENZ,39,ML-430,1624,0
MERCEDES-BENZ,39,S-400 3.5 V6 279CV AUT. (HÍBRIDO),10062,0
MERCEDES-BENZ,39,S-63 AMG S E PERFORMANCE AUT. (HÍBRIDO),11237,0
MERCEDES-BENZ,39,SE-500,1636,0
MERCEDES-BENZ,39,SL-600,1641,0
MERCEDES-BENZ,39,SL-63 AMG S E PERFORMANCE AUT. (HÍBRIDO),11278,0
MERCEDES-BENZ,39,SPRIN. 417 F VIDR. EXTRA L.T.A. DIE.(E6),11050,0
MERCEDES-BENZ,39,SPRIN. 517 VAN E.L.P.T.A. 20L DIE. (E6),10685,0
MERCEDES-BENZ,39,SPRIN. 517 VAN E.L.P.T.A. 21L DIE. (E6),10686,0
MERCEDES-BENZ,39,SPRINTER 311 FURGÃO LONGO 2.2 DIES,1657,0
MERCEDES-BENZ,39,SPRINTER 312 VAN LUXO 10LUG. DIESEL,1670,0
MERCEDES-BENZ,39,SPRINTER 313 CHASSI EX. LONGO 2.2 DIES.,7706,0
MERCEDES-BENZ,39,SPRINTER 314 FURGÃO E.L. T.A. 2.2 DIES.,8911,0
MERCEDES-BENZ,39,SPRINTER 314 TRUCK E.LONGO T.B. 2.2 DIES,9873,0
MERCEDES-BENZ,39,SPRINTER 314 TRUCK LONGO T.B. 2.2 DIES.,9874,0
MERCEDES-BENZ,39,SPRINTER 315 FURGÃO STR.CURTO 2.0 DIES.,10576,0
MERCEDES-BENZ,39,SPRINTER 315 FURGÃO STR. L T.A 2.0 DIES.,10574,0
MERCEDES-BENZ,39,SPRINTER 315 FURGÃO STR. L T.B 2.0 DIES.,10575,0
MERCEDES-BENZ,39,SPRINTER 315 FURG.STR. E.L.T.A. 2.0 DIES,10573,0
MERCEDES-BENZ,39,SPRINTER 315 TRUCK E.LONGO T.B 2.0 DIES.,10577,0
MERCEDES-BENZ,39,SPRINTER 315 TRUCK LONGO T.B 2.0 DIES.,10578,0
MERCEDES-BENZ,39,SPRINTER 416 F. VIDRADO E.L T.A. 2.2 DIE,9058,0
MERCEDES-BENZ,39,SPRINTER 416 F. VIDRADO L. T.A. 2.2 DIE.,9083,0
MERCEDES-BENZ,39,SPRINTER 417 CHASSI L.T.B. DIES. (E6),10579,0
MERCEDES-BENZ,39,SPRINTER 417 FURGÃO CURTO T.B. DIE. (E6),10687,0
MERCEDES-BENZ,39,SPRINTER 417 FURGÃO EXT. L.T.A DIE. (E6),10583,0
MERCEDES-BENZ,39,SPRINTER 417 FURGÃO LONGO T.B DIE. (E6),10585,0
MERCEDES-BENZ,39,SPRINTER 417 FURGÃO L.T.A. DIESEL (E6),10584,0
MERCEDES-BENZ,39,SPRINTER 417 F. VIDRADO L.T.A. DIE. (E6),10581,0
MERCEDES-BENZ,39,SPRINTER 417 VAN L.T.A. 10L DIESEL (E6),10586,0
MERCEDES-BENZ,39,SPRINTER 417 VAN L.T.A. 16L DIESEL (E6),10587,0
MERCEDES-BENZ,39,SPRINTER 417 VAN L.T.B 10L DIESEL (E6),10588,0
MERCEDES-BENZ,39,SPRINTER 417 VAN L.T.B 16L DIESEL( E6),10589,0
MERCEDES-BENZ,39,SPRINTER 515 CHASSI L. 2.2 DIESEL,6187,0
MERCEDES-BENZ,39,SPRINTER 516 F.VIDRADO E.L. T.A. 2.2 DIE,9084,0
MERCEDES-BENZ,39,SPRINTER 516 VAN E.L. T.A 20L 2.2 DIES.,9197,0
MERCEDES-BENZ,39,SPRINTER 517 CHASSI E.LON. T.B. DIE.(E6),10590,0
MERCEDES-BENZ,39,SPRINTER 517 CHASSI LONGO T.B. DIE. (E6),10591,0
MERCEDES-BENZ,39,SPRINTER 517 F. EXT. L.P.T.A. DIE. (E6),10593,0
MERCEDES-BENZ,39,SPRINTER 517 F. EXT. L. T.A. DIE. (E6),10592,0
MERCEDES-BENZ,39,SPRINTER 517 F.VIDR. E.L.P.T.A. DIE (E6),10594,0
MERCEDES-BENZ,39,SPRINTER 517 VAN E.L.T.A. 18L DIE (E6),11108,0
MINI,156,COOPER CABRIO JOHN WORKS 1.6 MEC.,5595,0
MINI,156,COOPER CLUBMAN JOHN WORK ALL4 2.0 AUT.,8926,0
MINI,156,COOPER COUNTRYMAN S E ALL4 1.5 (HÍB.),9982,0
MINI,156,COOPER COUNTRY. SE ALL4 EXCL. (ELÉTRICO),11123,0
MINI,156,COOPER COUNTRY. SE ALL4 TOP (ELÉTRICO),11124,0
MINI,156,COOPER COUPE JOHN WORKS 1.6,11070,0
MINI,156,COOPER COU. SE SHAD. ED. ALL4 1.5 (HÍB.),9981,0
MINI,156,COOPER E 3P (ELÉTRICO),11257,0
MINI,156,COOPER JOHN WORKS 25K EDIT. 2.0 TURBO 3P,10750,0
MINI,156,COOPER JOHN WORKS GP3 2.0 TURBO 3P AUT.,9198,0
MINI,156,COOPER JOHN.W.PAT.MOSS 2.0 TURBO 3P AUT.,10098,0
MINI,156,COOPER SE 3P (ELÉTRICO),11258,0
MINI,156,COOPER SE EXCLUSIVE 3P (ELÉTRICO),9548,0
MINI,156,COOPER SE MULTITONE EDIT. 3P (ELÉTRICO),10628,0
MINI,156,COOPER SE RESOLUTE EDITION 3P (ELÉTRICO),9983,0
MINI,156,COOPER SE SPORT 3P (ELÉTRICO),10161,0
MINI,156,COOPER SE TOP 3P (ELÉTRICO),9549,0
MINI,156,COOPER SE TOP COLLECTION 3P (ELÉTRICO),9550,0
MINI,156,COOPER S MAYFIELD EDITION 2.0 TB. 3P AUT,11017,0
MINI,156,ONE 1.6 MEC.,5596,0
MITSUBISHI,41,ASX 2.0 16V 4X4 AUT.(BY ARMURA-BLIND.),7288,0
MITSUBISHI,41,ECLIPSE CROSS GLS RUSH 1.5 16V 165CV AUT,10970,0
MITSUBISHI,41,ECLIPSE CROSS HPE BLACK 1.5 16V AUT.,11370,0
MITSUBISHI,41,ECLIPSE CROSS HPE-S BLACK 1.5 AWC AUT.,11371,0
MITSUBISHI,41,ECLIPSE CROSS HPE-S MTSPORT 1.5 AWC AUT.,11293,0
MITSUBISHI,41,ECLIPSE CROSS HPE-S OUTDOOR 1.5 AWC AUT.,9140,0
MITSUBISHI,41,ECLIPSE CROSS HPE-S SPORT 1.5 16V AUT.,9553,0
MITSUBISHI,41,ECLIPSE CROSS HPE-S SPORT 1.5 AWC AUT.,9141,0
MITSUBISHI,41,ECLIPSE CROSS RUSH 1.5 16V 165CV AUT.,11372,0
MITSUBISHI,41,ECLIPSE GSX 2.0 16V TURBO,10397,0
MITSUBISHI,41,L200 SAVANA 2.5 4X4 121CV CD DTI DIES.,1724,0
MITSUBISHI,41,L200 TRI. OUTD. GLX 2.4 CD 4X4 DIE. MEC.,9143,0
MITSUBISHI,41,L200 TRI. OUTD. HPE 2.4 CD 4X4 DIE. AUT.,9144,0
MITSUBISHI,41,L200 TRI. OUTDO. GLS 2.4 CD 4X4 DIE. AUT,9145,0
MITSUBISHI,41,L200 TRI. OUT. HPE-S 2-4 CD 4X4 DIE. AUT,9142,0
MITSUBISHI,41,L200 TRI. SAV. SERTOES 2.4 CD 4X4 DIES.,10783,0
MITSUBISHI,41,L200 TRI. S. OUTD. PLUS 2.4 4X4 DIE. AUT,11193,0
MITSUBISHI,41,L200 TRI. SPORT OUTDOOR 2.4 CD 4X4 DIES.,9059,0
MITSUBISHI,41,L200 TRI. S.TERRA HPE-S 2.4 4X4 DIE. AUT,11048,0
MITSUBISHI,41,L200 TRI. S.URBAN HPE-S 2.4 4X4 DIE. AUT,11049,0
MITSUBISHI,41,L200 TRITON MOTORSPORTS HPE 2.4 DIES.,9120,0
MITSUBISHI,41,L200 TRITON OUTDOOR 2.4 16V CD FLEX MEC.,10733,0
MITSUBISHI,41,L200 TRITON SAVANA 2.4 4X4 DIE. AUT.,10734,0
MITSUBISHI,41,L200 TRIT. S.OUT. GLS 2.4 CD DIESEL AUT.,11022,0
MITSUBISHI,41,OUTLANDER 2.0 16V 4X4 AUT. (HÍBRIDO),10035,0
MITSUBISHI,41,OUTLANDER HPE-S BLACK ED. 3.0 4X4 AUT.,9624,0
MITSUBISHI,41,OUTLANDER SP. HPE BL.ED 4X2 2.0 FLEX AUT,9595,0
MITSUBISHI,41,OUTLANDER SP. HPE BL.ED 4X4 2.0 FLEX AUT,9596,0
MITSUBISHI,41,OUTLANDER SPORT GLS 2.0 16V FLEX AUT.,9146,0
MITSUBISHI,41,OUTLANDER SPORT HPE 2.0 16V FLEX AUT.,9147,0
MITSUBISHI,41,OUTLANDER SPORT HPE 4X4 2.0 16V FLEX AUT,9148,0
MITSUBISHI,41,PAJERO FULL LEGEND ED.3.2 T.I. DIE. AUT.,9485,0
MITSUBISHI,41,PAJERO SPORT HPE-S 2.4 4X4 DIESEL AUT.,9121,0
MITSUBISHI,41,PAJERO SPORT LE.BLACK 2.4 4X4 (DIE) AUT.,11080,0
MITSUBISHI,41,PAJERO SPORT LEGEND 2.4 4X4 DIESEL AUT.,10887,0
MITSUBISHI,41,TRITON GLS 2.4 CD 4X4 TB DIESEL AUT.,11349,0
MITSUBISHI,41,TRITON HPE 2.4 CD 4X4 TB DIESEL AUT.,11350,0
MITSUBISHI,41,TRITON HPE-S 2.4 CD 4X4 TB DIESEL AUT.,11351,0
MITSUBISHI,41,TRITON KATANA 2.4 CD 4X4 TB DIESEL AUT.,11352,0
MOTOCAR,201,MCA-200,7245,1
MOTOCAR,201,MCA-250,8073,1
MOTOCAR,201,MCF-200,7246,1
MOTOCAR,201,MCF-250,8074,1
MOTOCAR,201,MTX-150,7247,1
MOTORINO,200,CAPPUCCINO150CC,6824,1
MOTORINO,200,CAPPUCCINO ABSOLUTA 150CC,10935,1
MOTORINO,200,CAPPUCCINO OUSADA 150CC,10936,1
MOTORINO,200,LAMBRETA V200 SPECIAL,8436,1
MOTORINO,200,VELVET LT 125CC,8382,1
MRX,160,230R,5015,1
MV AGUSTA,91,F4-1000,5713,1
NEOBUS,111,THUNDER + LOT./ESC./ SPTRANS (DIESEL,3492,2
NETA,250,AYA COMFORT 4S AUT. (ELÉTRICO),11336,0
NETA,250,AYA LUXURY 4S AUT. (ELÉTRICO),11337,0
NETA,250,X 400 COMFORT AUT. (ELÉTRICO),11353,0
NETA,250,X 500 COMFORT AUT. (ELÉTRICO),11354,0
NETA,250,X 500 LUXURY AUT. (ELÉTRICO),11355,0
NISSAN,43,FRONTIER PLATI. CD 2.3 BI-TB DIES.AUT.,9832,0
NISSAN,43,FRONTIER PRO4X CD 4X4 2.3 BI-TB DIE. AUT,9792,0
NISSAN,43,FRONTIER XE CD 4X4 2.5 TB DIESEL,5135,0
NISSAN,43,FRONTIER X-GEAR CD 4X4 2.3 BI-TB DIE.AUT,9632,0
NISSAN,43,KICKS ACTIVE 1.6 16V FLEX AUT.,10139,0
NISSAN,43,KICKS ACTIVE S 1.6 16V FLEX AUT.,9334,0
NISSAN,43,KICKS ADVANCE 1.6 16V FLEX AUT.,9335,0
NISSAN,43,KICKS EXCLUSIVE 1.6 16V FLEX AUT.,9336,0
NISSAN,43,KICKS PLAY ACTIVE PLUS 1.6 16V FLEX AUT.,11343,0
NISSAN,43,KICKS PLAY ADVANCE PLUS 1.6 16V FLEX AUT,11344,0
NISSAN,43,KICKS PLAY SENSE 1.6 16V FLEX AUT.,11345,0
NISSAN,43,KICKS S DIRECT 1.6 16V FLEX 5P AUT.,9594,0
NISSAN,43,KICKS SENSE 1.6 16V FLEX AUT.,9337,0
NISSAN,43,KICKS SENSE 1.6 16V FLEX MEC.,9338,0
NISSAN,43,KICKS XPLAY 1.6 16V FLEX AUT.,9633,0
NISSAN,43,LIVINA GRAND 1.8 16V FLEX FUEL AUT.,4982,0
NISSAN,43,LIVINA GRAND 1.8 16V FLEX FUEL MEC.,4983,0
NISSAN,43,LIVINA GRAND S 1.8 16V FLEX FUEL AUT.,5253,0
NISSAN,43,LIVINA GRAND S 1.8 16V FLEX FUEL MEC.,5254,0
NISSAN,43,LIVINA GRAND SL 1.8 16V FLEX FUEL AUT.,4984,0
NISSAN,43,LIVINA GRAND SL 1.8 16V FLEX FUEL MEC,4985,0
NISSAN,43,MAXIMA 30GV LIMITED 3.0 V6 24V,1800,0
NISSAN,43,SENTRA ADVANCE 2.0 16V AUT.,10570,0
NISSAN,43,SENTRA EXCLU. INT. PREMIUM 2.0 16V AUT.,10571,0
NISSAN,43,SENTRA EXCLUSIVE 2.0 16V AUT.,10572,0
NISSAN,43,TIIDA S 1.8/1.8 FLEX 16V MEC.,4404,0
NISSAN,43,TIIDA SL 1.8/1.8 FLEX 16V MEC.,4406,0
NISSAN,43,VERSA ADVANCE 1.6 16V FLEX AUT.,9231,0
NISSAN,43,VERSA EXCLUSIVE 1.6 16V FLEX AUT.,9232,0
NISSAN,43,VERSA SENSE 1.6 16V FLEX AUT.,9233,0
NISSAN,43,VERSA SENSE 1.6 16V FLEX MEC.,9234,0
NISSAN,43,VERSA SL DIRECT 1.6 16V FLEX AUT.,9598,0
NISSAN,43,VERSA SPECIAL ED. 1.6 16V FLEXSTART AUT.,9060,0
NISSAN,43,VERSA SR 1.6 16V FLEX AUT.,11086,0
NISSAN,43,VERSA V-DRIVE 1.0 12V FLEX MEC.,9168,0
NISSAN,43,VERSA V-DRIVE 1.6 16V FLEX MEC.,9169,0
NISSAN,43,VERSA V-DRIVE ESP.ED. 1.6 16V FLEX AUT.,9170,0
NISSAN,43,VERSA V-DRIVE PLUS 1.6 16V FLEX AUT.,9171,0
NISSAN,43,VERSA V-DRIVE PREMIUM 1.6 16V FLEX AUT.,9172,0
NIU,239,NQI GTS 3000W (ELÉTRICA),10423,1
NIU,239,NQI SPORT 1500W (ELÉTRICA),10424,1
NIU,239,UQI GT 1200W (ELÉTRICA),10428,1
PEUGEOT,44,2008 ACTIVE 1.0 TURBO FLEX 5P AUT.,11116,0
PEUGEOT,44,2008 ALLURE 1.0 TURBO FLEX 5P AUT.,11117,0
PEUGEOT,44,2008 ALLURE BUS. 1.6 FLEX 5P AUT.,9538,0
PEUGEOT,44,2008 ALLURE ESSENCIAL 1.6 FLEX 16V AUT.,9641,0
PEUGEOT,44,2008 ALLURE PACK BUS. 1.6 FLEX AUT.,9539,0
PEUGEOT,44,2008 GT 1.0 TURBO FLEX 5P AUT.,11118,0
PEUGEOT,44,2008 ROADTRIP 1.6 FLEX 16V 5P AUT.,10362,0
PEUGEOT,44,2008 SKYWALKER 1.6 TURBO FLEX 16V AUT.,9441,0
