"descricao","fipeid_marca","","fipeid_modelo","tipoveiculo"
TOYOTA,"56",COROLLA GLI 1.8 FLEX 16V  AUT.,"5041",0
TOYOTA,"56",COROLLA GLI 1.8 FLEX 16V MEC.,"5042",0
TOYOTA,"56",COROLLA GLI UPPER 1.8 FLEX 16V AUT.,"7214",0
TOYOTA,"56",COROLLA GLI UPPER BLACK P. 1.8 FLEX AUT.,"7558",0
TOYOTA,"56",COROLLA LE 1.8,"2223",0
TOYOTA,"56",COROLLA LE 2.2 16V,"2224",0
TOYOTA,"56",COROLLA S 1.8 16V 136CV AUT,"4168",0
TOYOTA,"56",COROLLA S 1.8 16V 136CV MEC,"4169",0
TOYOTA,"56",COROLLA SE-G 1.8 16V MEC.,"2226",0
TOYOTA,"56",COROLLA SE-G 1.8/1.8 FLEX 16V AUT.,"2225",0
TOYOTA,"56",COROLLA SW LE 1.8/ XLI 1.6 16V,"2227",0
TOYOTA,"56",COROLLA WG,"2228",0
TOYOTA,"56",COROLLA XEI 1.8/1.8 FLEX 16V AUT.,"2229",0
TOYOTA,"56",COROLLA XEI 1.8/1.8 FLEX 16V MEC.,"2230",0
TOYOTA,"56",COROLLA XEI 2.0 FLEX 16V AUT.,"5194",0
TOYOTA,"56",COROLLA XLI 1.6 16V 110CV AUT.,"2231",0
TOYOTA,"56",COROLLA XLI 1.6 16V 110CV MEC.,"2232",0
TOYOTA,"56",COROLLA XLI 1.8/1.8 FLEX 16V AUT.,"2233",0
TOYOTA,"56",COROLLA XLI 1.8/1.8 FLEX 16V MEC.,"2234",0
TOYOTA,"56",COROLLA XRS 2.0 FLEX 16V AUT.,"5939",0
TOYOTA,"56",COROLLA ALTIS HYBRID 1.8 16V FLEX AUT.,"8837",0
TOYOTA,"56",COROLLA ALTIS PREM. HYBRID 1.8 FLEX AUT,"8838",0
TOYOTA,"56",COROLLA GLI 2.0 16V FLEX AUT.,"8839",0
TOYOTA,"56",COROLLA Corolla Cross XRE 2.0 16V Flex Aut.,,0
TOYOTA,"56",COROLLA Corolla Cross XRV 1.8 16V Aut. (Híbrido),,0
TOYOTA,"56",COROLLA Corolla GR-Sport 2.0 Flex 16V Aut.,,0
TOYOTA,"56",COROLLA CROSS GR-S 2.0 16V FLEX AUT.,,0
TOYOTA,"56",COROLLA Corolla Cross XRX 1.8 16V Aut. (Híbrido),,0
TOYOTA,"56",CORONA AUT.,"2235",0
TOYOTA,"56",CORONA GLI MEC,"2236",0
TOYOTA,"56",CORONA MEC.,"2237",0
TOYOTA,"56",ETIOS 1.3 FLEX 16V 5P MEC.,"6245",0
TOYOTA,"56",ETIOS CROSS 1.5 FLEX 16V 5P AUT.,"7559",0
TOYOTA,"56",ETIOS CROSS 1.5 FLEX 16V 5P MEC.,"6651",0
TOYOTA,"56",ETIOS PLATINUM 1.5 FLEX 16V 4P AUT.,"7711",0
TOYOTA,"56",ETIOS PLATINUM 1.5 FLEX 16V 5P MEC.,"6872",0
TOYOTA,"56",ETIOS PLATINUM SED. 1.5 FLEX 16V 4P AUT.,"7712",0
TOYOTA,"56",ETIOS PLATINUM SED. 1.5 FLEX 16V 4P MEC.,"6873",0
TOYOTA,"56",ETIOS READY! 1.5 FLEX 16V 5P AUT.,"7747",0
TOYOTA,"56",ETIOS X 1.3 FLEX 16V 5P MEC.,"6246",0
TOYOTA,"56",ETIOS X 1.3 FLEX 16V 5P AUT.,"7560",0
TOYOTA,"56",ETIOS X SEDAN 1.5 FLEX 16V 4P AUT.,"7561",0
TOYOTA,"56",ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,"6247",0
TOYOTA,"56",ETIOS XLS 1.5 FLEX 16V 5P MEC.,"6248",0
TOYOTA,"56",ETIOS XLS 1.5 FLEX 5P AUT.,"7562",0
TOYOTA,"56",ETIOS XLS SEDAN 1.5 FLEX 16V 4P AUT.,"7563",0
TOYOTA,"56",ETIOS XLS SEDAN 1.5 FLEX 16V 4P MEC.,"6249",0
TOYOTA,"56",ETIOS XS  1.3 FLEX 16V 5P MEC.,"6250",0
TOYOTA,"56",ETIOS XS 1.5 FLEX 16V 5P AUT.,"7564",0
TOYOTA,"56",ETIOS XS 1.5 FLEX 16V 5P MEC.,"6598",0
TOYOTA,"56",ETIOS XS SEDAN 1.5 FLEX 16V 4P AUT.,"7565",0
TOYOTA,"56",ETIOS XS SEDAN1.5 FLEX 16V 4P MEC.,"6251",0
TOYOTA,"56",ETIOS X PLUS 1.5 FLEX 16V 5P AUT.,"8249",0
TOYOTA,"56",ETIOS X PLUS 1.5 FLEX 16V 5P MEC.,"8250",0
TOYOTA,"56",ETIOS X PLUS SEDAN 1.5 FLEX 16V 4P AUT.,"8251",0
TOYOTA,"56",ETIOS X PLUS SEDAN 1.5 FLEX 16V 4P MEC.,"8252",0
TOYOTA,"56",HILUX CD GR-S 4X4 2.8 TDI DIES. AUT.,"8554",0
TOYOTA,"56",HILUX SW4 SRX DIAMO. 4X4 2.8 TB DIE AUT.,"8299",0
TOYOTA,"56",HILUX CD SR CHALL. 4X4 2.8 TDI DIES AUT.,"8110",0
TOYOTA,"56",HILUX SW4 SRV 4X2 2.7 FLEX 16V AUT.,"8111",0
TOYOTA,"56",HILUX CD GR-S 4X4 4.0 V6 234CV AUT.,"9026",0
TOYOTA,"56",HILUX 4X2 2.4 DIESEL,"2238",0
TOYOTA,"56",HILUX 4X2 2.8 DIESEL,"2239",0
TOYOTA,"56",HILUX CD 4X2 2.4 DIESEL,"2240",0
TOYOTA,"56",HILUX CD 4X4 2.7 16V FLEX MEC.,"6310",0
TOYOTA,"56",HILUX CD 4X4 2.8 DIESEL MEC.,"2241",0
TOYOTA,"56",HILUX CD D4-D 4X2 2.5 16V 102CV TB DIES.,"2242",0
TOYOTA,"56",HILUX CD D4-D 4X4 2.5 16V 102CV TB DIES.,"2243",0
TOYOTA,"56",HILUX CD D4-D 4X4 3.0 TDI DIES. MEC.,"6076",0
TOYOTA,"56",HILUX CD DLX 4X2 2.8 DIESEL,"2244",0
TOYOTA,"56",HILUX CD DLX 4X4 2.8 DIESEL,"2245",0
TOYOTA,"56",HILUX CD DX 4X2 2.7 16V 142CV,"2246",0
TOYOTA,"56",HILUX CD DX 4X2 3.0 8V 90CV DIESEL,"2247",0
TOYOTA,"56",HILUX CD DX 4X4 3.0 8V 90CV DIESEL,"2248",0
TOYOTA,"56",HILUX CD LIMITED 4X4 3.0 TDI DIESEL AUT.,"7076",0
TOYOTA,"56",HILUX CD SR 4X2 2.7 16V/2.7 FLEX MEC.,"4804",0
TOYOTA,"56",HILUX CD SR 4X2 2.7 16V/2.7 FLEX AUT.,"5081",0
TOYOTA,"56",HILUX CD SR 4X4 2.8 TDI DIESEL AUT.,"7405",0
TOYOTA,"56",HILUX CD SR 4X4 3.0 8V 116CV TB DIESEL,"2249",0
TOYOTA,"56",HILUX CD SR 4X4 3.0 8V 90CV DIESEL,"2250",0
TOYOTA,"56",HILUX CD SR D4-D 4X2 3.0 163CV TDI DIES.,"2251",0
TOYOTA,"56",HILUX CD SR D4-D 4X4 3.0  TDI DIES.,"2252",0
TOYOTA,"56",HILUX CD SR D4-D 4X4 3.0 TDI DIES AUT.,"6036",0
TOYOTA,"56",HILUX CD SR5 4X4 2.8 DIESEL,"2253",0
TOYOTA,"56",HILUX CD SRV 4X2 2.7 16V 142CV,"2254",0
TOYOTA,"56",HILUX CD SRV 4X2 2.7 FLEX 16V AUT.,"7046",0
TOYOTA,"56",HILUX CD SRV 4X2 3.0 8V 90CV DIESEL,"2255",0
TOYOTA,"56",HILUX CD SRV 4X4 2.7 FLEX 16V AUT.,"5907",0
TOYOTA,"56",HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,"7406",0
TOYOTA,"56",HILUX CD SRV 4X4 3.0 8V 116CV TB DIESEL,"2256",0
TOYOTA,"56",HILUX CD SRV D4-D 4X2 3.0 163CV TDI DIES,"2257",0
TOYOTA,"56",HILUX CD SRV D4-D 4X4 3.0  TDI DIES,"2258",0
TOYOTA,"56",HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,"2259",0
TOYOTA,"56",HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,"7407",0
TOYOTA,"56",HILUX CHASSI 4X4 2.8 TDI DIESEL MEC.,"7408",0
TOYOTA,"56",HILUX CHASSI D4-D 4X4 2.5 102CV TB DIES.,"2260",0
TOYOTA,"56",HILUX CHASSI D4-D 4X4 3.0 TDI DIES. MEC.,"6037",0
TOYOTA,"56",HILUX CS 4X4 2.4 DIESEL,"2261",0
TOYOTA,"56",HILUX CS 4X4 2.8 TDI DIESEL MEC.,"7409",0
TOYOTA,"56",HILUX CS D4-D 4X2 2.5 16V 102CV TB DIES.,"2262",0
TOYOTA,"56",HILUX CS D4-D 4X4 2.5 16V 102CV TB DIES.,"2263",0
TOYOTA,"56",HILUX CS D4-D 4X4 3.0 TDI DIES. MEC.,"6038",0
TOYOTA,"56",HILUX CS DLX 4X2 2.8 DIESEL,"2264",0
TOYOTA,"56",HILUX CS DLX 4X4 2.8 DIESEL,"2265",0
TOYOTA,"56",HILUX CS DX 4X2 2.7 16V 142CV,"2266",0
TOYOTA,"56",HILUX CS DX 4X2 3.0 8V 90CV DIESEL,"2267",0
TOYOTA,"56",HILUX CS DX 4X4 3.0 8V 90CV DIESEL,"2268",0
TOYOTA,"56",HILUX CS SR5 4X4 2.8 DIESEL,"2269",0
TOYOTA,"56",HILUX CS SRV 4X2 2.7 16V 142CV,"2270",0
TOYOTA,"56",HILUX SW4 2.7 16V,"2271",0
TOYOTA,"56",HILUX SW4 3.4 V6,"2272",0
TOYOTA,"56",HILUX SW4 4X4 2.4 8V,"2273",0
TOYOTA,"56",HILUX SW4 4X4 2.8 DIESEL,"2274",0
TOYOTA,"56",HILUX SW4 4X4 3.0 12V V6,"2275",0
TOYOTA,"56",HILUX SW4 4X4 3.0 24V V6,"2276",0
TOYOTA,"56",HILUX SW4 4X4 3.0 8V TB DIESEL,"2277",0
TOYOTA,"56",HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.,"4906",0
TOYOTA,"56",HILUX SW4 SR 4X2 2.7/2.7 FLEX 16V MEC.,"4905",0
TOYOTA,"56",HILUX SW4 SR D4-D 4X4 3.0 TDI DIES. AUT,"6077",0
TOYOTA,"56",HILUX SW4 SRV 4X4 4.0 V6 24V AUT.,"4907",0
TOYOTA,"56",HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,"3830",0
TOYOTA,"56",HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. MEC,"3831",0
TOYOTA,"56",HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,"7491",0
TOYOTA,"56",HILUX SW4 SRX 4X4 4.0 V6 24V AUT.,"7492",0
TOYOTA,"56",LAND CRUISER 4WD 4.5 24V,"2278",0
TOYOTA,"56",LAND CRUISER PRADO 3.0 4X4 TB DIESEL AUT,"2279",0
TOYOTA,"56",LAND CRUISER PRADO 3.0 4X4 TB DIESEL MEC,"2280",0
TOYOTA,"56",MR-2 TURBO 2.0,"2281",0
TOYOTA,"56",PASEO PASEO,"2282",0
TOYOTA,"56",PREVIA LE 2.4 16V,"2283",0
TOYOTA,"56",PREVIA LX 2.5,"2284",0
TOYOTA,"56",PRIUS HYBRID 1.8 16V 5P AUT.,"6332",0
TOYOTA,"56",RAV4 2.0 4X2 16V AUT.,"6470",0
TOYOTA,"56",RAV4 2.0 4X4 16V AUT.,"2285",0
TOYOTA,"56",RAV4 2.0 4X4 16V MEC.,"2286",0
TOYOTA,"56",RAV4 2.0 HIGH 4X2 16V AUT.,"7124",0
TOYOTA,"56",RAV4 2.0 TOP 4X2 16V AUT.,"7215",0
TOYOTA,"56",RAV4 2.4 4X2 16V 170CV AUT.,"5431",0
TOYOTA,"56",RAV4 2.4 4X4 16V 170CV AUT.,"3977",0
TOYOTA,"56",RAV4 2.5 4X4 16V AUT.,"6471",0
TOYOTA,"56",RAV4 2.5 S 4X4 HYBRID AUT.,"8715",0
TOYOTA,"56",RAV4 2.5 SX 4X4 HYBRID AUT.,"8716",0
TOYOTA,"56",SUPRA SUPRA,"2287",0
TOYOTA,"56",T-100 3.4 V6,"2288",0
TOYOTA,"56",YARIS XL LIVE 1.3 FLEX 16V 5P AUT.,"8932",0
TOYOTA,"56",YARIS XL LIVE 1.3 FLEX 16V 5P MEC.,"8933",0
TOYOTA,"56",YARIS XL LIVE SEDAN 1.5 FLEX 16V 4P AUT.,"8934",0
TOYOTA,"56",YARIS XL LIVE SEDAN 1.5 FLEX 16V 4P MEC.,"8935",0
TOYOTA,"56",YARIS XL PLUS CON. 1.5 FLEX 16V 5P AUT.,"8936",0
TOYOTA,"56",YARIS XL PLUS CON. SED. 1.5 FLEX 16V AUT,"8937",0
TOYOTA,"56",YARIS XLS CONNECT 1.5 FLEX 16V 5P AUT.,"8938",0
TOYOTA,"56",YARIS XLS CONNECT SED. 1.5 FLEX 16V AUT.,"8939",0
TOYOTA,"56",YARIS XS CONNECT 1.5 FLEX 16V 5P AUT.,"8940",0
TOYOTA,"56",YARIS XS CONNECT SEDAN 1.5 FLEX 16V AUT.,"8941",0
TOYOTA,"56",YARIS X-WAY CONNECT 1.5 FLEX 16V 5P AUT.,"8942",0
TOYOTA,"56",YARIS XL 1.3 FLEX 16V 5P AUT.,"8358",0
TOYOTA,"56",YARIS XL 1.3 FLEX 16V 5P MEC.,"8359",0
TOYOTA,"56",YARIS XL PLUS T. SED. 1.5 FLEX 16V AUT.,"8360",0
TOYOTA,"56",YARIS XL PLUS TECH 1.3 FLEX 16V AUT.,"8361",0
TOYOTA,"56",YARIS XL SEDAN 1.5 FLEX 16V 4P AUT.,"8362",0
TOYOTA,"56",YARIS XL SEDAN 1.5 FLEX 16V 4P MEC.,"8363",0
TOYOTA,"56",YARIS XLS 1.5 FLEX 16V 5P AUT.,"8364",0
TOYOTA,"56",YARIS XLS SEDAN 1.5 FLEX 16V 4P AUT.,"8365",0
TOYOTA,"56",YARIS XS 1.5 FLEX 16V 5P AUT.,"8366",0
TOYOTA,"56",YARIS XS SEDAN 1.5 FLEX 16V 4P AUT.,"8367",0
TOYOTA,"56",YARIS X-WAY 1.5 FLEX 16V 5P AUT.,"8638",0
TRAXX,"119",CJ 50-F,"3863",1
TRAXX,"119",DUNNA 600CC,"6368",1
TRAXX,"119",JH 125 G/ BEST,"3864",1
TRAXX,"119",JH 125 L/ FLY,"3865",1
TRAXX,"119",JH 125-35A  JOTO / JH 135-35A JOTO,"4657",1
TRAXX,"119",JH 150 FLY,"7300",1
TRAXX,"119",JH 150-7 TSS 150,"7337",1
TRAXX,"119",JH 250 FLY,"7111",1
TRAXX,"119",JH 250-8 TSS 250,"7249",1
TRAXX,"119",JH 250E-5 SHARK,"4881",1
TRAXX,"119",JH 50,"3866",1
TRAXX,"119",JH 70,"3867",1
TRAXX,"119",JH 70 III,"3868",1
TRAXX,"119",JL 110-11 PRINCE,"4179",1
TRAXX,"119",JL 110-3/ 110-8/ SKY,"3869",1
TRAXX,"119",JL 125-9 SKY,"5548",1
TRAXX,"119",JL 135 FLY,"6197",1
TRAXX,"119",JL 50 Q-2/ STAR,"3870",1
TRAXX,"119",JL 50 Q8/MOBY 50,"6503",1
TRAXX,"119",JS 250 ATV-5 MONTEZ 250,"7412",1
TRAXX,"119",SKY 50,"6978",1
TRAXX,"119",SKY 50 PLUS,"7386",1
TRAXX,"119",WORK 125,"5266",1
TRIUMPH,"100",ADVENTURER 900,"3033",1
TRIUMPH,"100",BONNEVILLE 750CC/ 790CC / 865CC,"3034",1
TRIUMPH,"100",BONNEVILLE BOBBER 1200CC,"7995",1
TRIUMPH,"100",BONNEVILLE T 100 865CC,"3035",1
TRIUMPH,"100",BONNEVILLE T120,"7676",1
TRIUMPH,"100",BONNEVILLE T120 BLACK,"7677",1
TRIUMPH,"100",DAYTONA 1200,"3036",1
TRIUMPH,"100",DAYTONA 675I,"4129",1
TRIUMPH,"100",DAYTONA 675R,"6504",1
TRIUMPH,"100",DAYTONA 900,"3037",1
TRIUMPH,"100",DAYTONA 955I,"3038",1
TRIUMPH,"100",DAYTONA SUPER III,"3039",1
TRIUMPH,"100",DAYTONA T-955,"3040",1
TRIUMPH,"100",LEGEND 900,"3041",1
TRIUMPH,"100",ROCKET III 2300CC,"3042",1
TRIUMPH,"100",ROCKET III CLASSIC 2300CC,"4130",1
TRIUMPH,"100",ROCKET III ROADSTER 2300CC,"6338",1
TRIUMPH,"100",SCRAMBLER 900CC,"4131",1
TRIUMPH,"100",SPEED TRIPLE 1050I,"3942",1
TRIUMPH,"100",SPEED TRIPLE 1050R,"7647",1
TRIUMPH,"100",SPEED TRIPLE 900,"3043",1
TRIUMPH,"100",SPEED TRIPLE 955I,"3044",1
TRIUMPH,"100",SPEED TRIPLE T-509 900CC,"3045",1
TRIUMPH,"100",SPRINT 900,"3046",1
TRIUMPH,"100",SPRINT RS 955,"3047",1
TRIUMPH,"100",SPRINT ST 1050I,"3048",1
TRIUMPH,"100",SPRINT ST 955,"3049",1
TRIUMPH,"100",STREET TWIN 900CC,"7497",1
TRIUMPH,"100",STREET CUP 900CC,"7901",1
TRIUMPH,"100",STREET SCRAMBLER 900CC,"7996",1
TRIUMPH,"100",STREET TRIPLE 675,"5018",1
TRIUMPH,"100",STREET TRIPLE 675R,"6620",1
TRIUMPH,"100",STREET TRIPLE 765 RS,"8075",1
TRIUMPH,"100",STREET TRIPLE 765 S,"8076",1
TRIUMPH,"100",THRUXTON 900CC,"4132",1
TRIUMPH,"100",THRUXTON R 1200CC,"7678",1
TRIUMPH,"100",THUNDERBIRD 1700 COMMANDER,"6879",1
TRIUMPH,"100",THUNDERBIRD 1700 STORM,"6283",1
TRIUMPH,"100",THUNDERBIRD 900,"3050",1
TRIUMPH,"100",THUNDERBIRD 900 SPORT,"3051",1
TRIUMPH,"100",TIGER 1050,"4741",1
TRIUMPH,"100",TIGER 1050 SPORT,"6979",1
TRIUMPH,"100",TIGER 1200 EXPLORER,"6284",1
TRIUMPH,"100",TIGER 1200 EXPLORER XCA,"7749",1
TRIUMPH,"100",TIGER 1200 EXPLORER XCX,"7679",1
TRIUMPH,"100",TIGER 1200 EXPLORER XR,"7680",1
TRIUMPH,"100",TIGER 1200XC EXPLORER,"6657",1
TRIUMPH,"100",TIGER 750,"3052",1
TRIUMPH,"100",TIGER 800,"6658",1
TRIUMPH,"100",TIGER 800 XC,"6285",1
TRIUMPH,"100",TIGER 800 XCA,"7413",1
TRIUMPH,"100",TIGER 800 XCX,"7175",1
TRIUMPH,"100",TIGER 800 XR,"7368",1
TRIUMPH,"100",TIGER 800 XRX,"7176",1
TRIUMPH,"100",TIGER 800 XRXL,"7469",1
TRIUMPH,"100",TIGER 900,"3053",1
TRIUMPH,"100",TIGER 955I,"3054",1
TRIUMPH,"100",TIGER 900 RALLY,,1
TRIUMPH,"100",TIGER 900 RALLY PRO,,1
TRIUMPH,"100",TRIDENT 750,"3055",1
TRIUMPH,"100",TRIDENT 900,"3056",1
TRIUMPH,"100",TROPHY 1200,"3057",1
TRIUMPH,"100",TROPHY 900,"3058",1
TRIUMPH,"100",TROPHY SE 1200,"6659",1
TRIUMPH,"100",TT 600,"3059",1
TROLLER,"57",PANTANAL 3.0 TDI ELET. 4X2 CS DIESEL,"3978",0
TROLLER,"57",PANTANAL 3.0 TDI ELET. 4X4 CS DIESEL,"3979",0
TROLLER,"57",RF ESPORT 4X4 2.0,"2289",0
TROLLER,"57",RF ESPORT T-4 4X4 2.0 CAP. LONA,"2290",0
TROLLER,"57",RF ESPORT T-4 4X4 2.0 CAP. RÍGIDA,"2291",0
TROLLER,"57",T-4 4X4 2.8 TB INT. CAP. LONA DIESEL,"2292",0
TROLLER,"57",T-4 4X4 2.8 TB INT. CAP. RÍGIDA DIESEL,"2293",0
TROLLER,"57",T-4 4X4 3.0 TB INT. CAP. LONA DIESEL,"2294",0
TROLLER,"57",T-4 4X4 3.0 TB INT. CAP. RÍGIDA DIESEL,"2295",0
TROLLER,"57",T-4 4X4 3.2 20V TDI CAP. RÍGIDA DIESEL,"6933",0
TROLLER,"57",T-4 4X4 3.2 TGV TDI CAP. RÍGIDA DIESEL,"6194",0
TROLLER,"57",T-4 BOLD 4X4 3.2 TDI CAP. RÍGIDA DIESEL,"7816",0
TROLLER,"57",T-4 DESERT STORM 4X4 3.0 TB INT DIESEL,"5652",0
TROLLER,"57",T-4 TX4 4X4 3.2 20V CAP.RÍG DIESEL AUT.,"8970",0
TROLLER,"57",T-4 TRAIL 4X4 3.2 TDI CAP. RÍG. DIESEL,"8798",0
VENTO,"180",REBELLIAN 250,"5603",1
VENTO,"180",TRITON LI 150,"5604",1
VENTO,"180",VTHUNDER 250,"5605",1
VOLKSWAGEN,"115","10-160 E DELIVERY 2P (DIESEL)(E5)","6291",2
VOLKSWAGEN,"115","10-160 E DELIVERY PLUS 6X2 (DIESEL)(E5)","7301",2
VOLKSWAGEN,"115","11-130 2P (DIESEL)","3630",2
VOLKSWAGEN,"115","11-130 3-EIXOS 2P (DIESEL)","3631",2
VOLKSWAGEN,"115","11-140 2P (DIESEL)","3632",2
VOLKSWAGEN,"115","11-140 3-EIXOS 2P (DIESEL)","3633",2
VOLKSWAGEN,"115","11-180 DELIVERY 2P (DIESEL)(E5)","8146",2
VOLKSWAGEN,"115","12-140 2P (DIESEL)","3634",2
VOLKSWAGEN,"115","12-140 3-EIXOS 2P (DIESEL)","3635",2
VOLKSWAGEN,"115","12-140 H 2P (DIESEL)","3636",2
VOLKSWAGEN,"115","12-140 TURBO 2P (DIESEL)","3637",2
VOLKSWAGEN,"115","12-140 TURBO 3-EIXOS 2P (DIESEL)","3638",2
VOLKSWAGEN,"115","12-170 BT 2P (DIESEL)","3639",2
VOLKSWAGEN,"115","12-170 BT 3-EIXOS 2P (DIESEL)","3640",2
VOLKSWAGEN,"115","12-180 2P (DIESEL)","3641",2
VOLKSWAGEN,"115","12-180 3-EIXOS 2P (DIESEL)","3642",2
VOLKSWAGEN,"115","13-130 2P (DIESEL)","3643",2
VOLKSWAGEN,"115","13-130 3-EIXOS 2P (DIESEL)","3644",2
VOLKSWAGEN,"115","13-150 2P (DIESEL)","3645",2
VOLKSWAGEN,"115","13-160 E DELIVERY 6X2 2P (DIESEL)(E5)","7683",2
VOLKSWAGEN,"115","13-170/13-170 E WORKER 2P (DIESEL)","3646",2
VOLKSWAGEN,"115","13-170/13-170 E WORKER 3-EIXOS 2P (DIE.)","3647",2
VOLKSWAGEN,"115","13-180 E CONSTELLATION 2P (DIESEL)","4197",2
VOLKSWAGEN,"115","13-180 E CONSTELLATION 3-EIXOS 2P (DIE.)","4270",2
VOLKSWAGEN,"115","13-180/13-180 E WORKER 2P (DIESEL)","3648",2
VOLKSWAGEN,"115","13-180/13-180 E WORKER 3-EIXOS 2P (DIE.)","3649",2
VOLKSWAGEN,"115","13-190 2P (DIESEL)","3650",2
VOLKSWAGEN,"115","13-190 3-EIXOS 2P (DIESEL)","3651",2
VOLKSWAGEN,"115","13-190 E CONSTELLATION 2P (DIESEL)(E5)","5962",2
VOLKSWAGEN,"115","13-190 E WORKER 2P (DIESEL)(E5)","6256",2
VOLKSWAGEN,"115","14-140 2P (DIESEL)","3652",2
VOLKSWAGEN,"115","14-140 3-EIXOS 2P (DIESEL)","3653",2
VOLKSWAGEN,"115","14-150 2P (DIESEL)","3654",2
VOLKSWAGEN,"115","14-150 3-EIXOS 2P (DIESEL)","3655",2
VOLKSWAGEN,"115","14-170 BT 2P (DIESEL)","3656",2
VOLKSWAGEN,"115","14-170 BT 3-EIXOS 2P (DIESEL)","3657",2
VOLKSWAGEN,"115","14-180 2P (DIESEL)","3658",2
VOLKSWAGEN,"115","14-180 3-EIXOS 2P (DIESEL)","3659",2
VOLKSWAGEN,"115","14-200 T 3-EIXOS 2P (DIESEL)","3660",2
VOLKSWAGEN,"115","14-200 TURBO 2P (DIESEL)","3661",2
VOLKSWAGEN,"115","14-210 T 3-EIXOS 2P (DIESEL)","3662",2
VOLKSWAGEN,"115","14-210 TURBO 2P (DIESEL)","3663",2
VOLKSWAGEN,"115","14-220 2P (DIESEL)","3664",2
VOLKSWAGEN,"115","14-220 3-EIXOS 2P (DIESEL)","3665",2
VOLKSWAGEN,"115","15-170/15-170 E WORKER 2P (DIESEL)","3666",2
VOLKSWAGEN,"115","15-170/15-170 E WORKER 3-EIXOS 2P (DIE.)","3667",2
VOLKSWAGEN,"115","15-180 E CONSTELLATION 2P (DIESEL)","4198",2
VOLKSWAGEN,"115","15-180/15-180 E WORKER 2P (DIESEL)","3668",2
VOLKSWAGEN,"115","15-180/15-180 E WORKER 3-EIXOS 2P (DIE.)","3669",2
VOLKSWAGEN,"115","15-190 2P (DIESEL)","3670",2
VOLKSWAGEN,"115","15-190 3-EIXOS 2P (DIESEL)","3671",2
VOLKSWAGEN,"115","15-190 E CONSTELLATION 2P (DIESEL)(E5)","5953",2
VOLKSWAGEN,"115","15-190 E WORKER 2P (DIESEL)(E5)","6292",2
VOLKSWAGEN,"115","16-170 2P (DIESEL)","3672",2
VOLKSWAGEN,"115","16-170 3-EIXOS 2P (DIESEL)","3673",2
VOLKSWAGEN,"115","16-170 BT 2P (DIESEL)","3674",2
VOLKSWAGEN,"115","16-170 BT 3-EIXOS 2P (DIESEL)","3675",2
VOLKSWAGEN,"115","16-200 2P (DIESEL)","3676",2
VOLKSWAGEN,"115","16-200 3-EIXOS 2P (DIESEL)","3677",2
VOLKSWAGEN,"115","16-210 2P (DIESEL)","3678",2
VOLKSWAGEN,"115","16-210 3-EIXOS 2P (DIESEL)","3679",2
VOLKSWAGEN,"115","16-210 H 2P (DIESEL)","3680",2
VOLKSWAGEN,"115","16-210 H 3-EIXOS 2P (DIESEL)","3992",2
VOLKSWAGEN,"115","16-220 T 3-EIXOS 2P (DIESEL)","3681",2
VOLKSWAGEN,"115","16-220 TURBO 2P (DIESEL)","3682",2
VOLKSWAGEN,"115","16-300 T 3-EIXOS 2P (DIESEL)","3683",2
VOLKSWAGEN,"115","16-300 TURBO 2P (DIESEL)","3684",2
VOLKSWAGEN,"115","17-180 WORKER 2P (DIESEL)","3945",2
VOLKSWAGEN,"115","17-180 WORKER 3-EIXOS 2P (DIESEL)","3946",2
VOLKSWAGEN,"115","17-190 E CONSTELLATION 2P (DIESEL)(E5)","5954",2
VOLKSWAGEN,"115","17-190 E WORKER 2P (DIESEL)(E5)","6257",2
VOLKSWAGEN,"115","17-210 2P (DIESEL)","3685",2
VOLKSWAGEN,"115","17-210 3-EIXOS 2P (DIESEL)","3686",2
VOLKSWAGEN,"115","17-220/17-220 WORKER 2P (DIESEL)","3687",2
VOLKSWAGEN,"115","17-220/17-220 WORKER 3-EIXOS 2P (DIESEL)","3688",2
VOLKSWAGEN,"115","17-230 E CONSTELLATION 2P (DIESEL)(E5)","7390",2
VOLKSWAGEN,"115","17-230 WORKER 2P (DIESEL)(E5)","6863",2
VOLKSWAGEN,"115","17-250 E CONSTELLATION 2P (DIESEL)","3947",2
VOLKSWAGEN,"115","17-250 E CONSTEL. TRACTOR 4X2 2P (DIES.)","5686",2
VOLKSWAGEN,"115","17-250 E WORKER 2P (DIESEL)","3689",2
VOLKSWAGEN,"115","17-250 E WORKER 3-EIXOS 2P (DIESEL)","3690",2
VOLKSWAGEN,"115","17-280 E CONSTELLATION 2P (DIESEL)(E5)","5955",2
VOLKSWAGEN,"115","17-300 2P (DIESEL)","3691",2
VOLKSWAGEN,"115","17-300 3-EIXOS 2P (DIESEL)","3692",2
VOLKSWAGEN,"115","17-310 2P (DIESEL)","3693",2
VOLKSWAGEN,"115","17-310 3-EIXOS 2P (DIESEL)","3694",2
